SMILES,shift_value,shielding_value,reg_class,reg_prob,priority_class,residual_to_target_line
CC1NOC(C)C1C(=O)NC1CCCC(C(F)(F)F)C1,-62.5,275.758,0,0.8283148867486693,1,9.890398301768585
FC(F)(F)C1CNCC(CN2CCNC2)C1,-62.5,284.4113333,0,0.8647806772601219,1,17.752286180555984
N#CC1(NC(=O)C2CCCC(C(F)(F)F)C2)CCOCC1,-62.51,283.1676667,0,0.8590190302631067,1,16.612366988862156
NC(=O)C1CNN(-C2CCCC(C(F)(F)F)C2)C1N,-62.55,284.359,0,0.8646597248824607,1,17.65473935407148
NS(=O)(=O)C1CNN(-C2CCCC(C(F)(F)F)C2)C1,-62.57,283.3776667,0,0.8601280153060692,1,16.743160108381282
O=C(CC(F)(F)F)N1CC(O)C2(CC2)C1,-62.59,269.7473333,0,0.8107689622807465,1,4.33947520613782
NS(=O)(=O)C1CNCC(C(F)(F)F)C1,-62.6,283.761,0,0.8619789307816461,1,17.061433232774355
CC(N)C1NNC2C(Cl)CC(C(F)(F)F)CN12.Cl,-62.6,284.3846667,0,0.8649023964498919,1,17.628058543408507
CC1CN(C(=O)C2CCC(C(F)(F)F)CC2)C(C)CO1,-62.6,285.2766667,0,0.8691279191044889,1,18.438475032032407
NC1NNC(-C2CCCC(C(F)(F)F)C2)S1,-62.61,275.6873333,0,0.8281554486440917,1,9.716194872534672
CC1CC(C)CN(C(=O)C2CCC(C(F)(F)F)CN2)C1,-62.62,283.5813333,0,0.86118781206686,1,16.878199089123378
O=C1CC(C(F)(F)F)[NH]N1CC1CCC(Cl)CC1,-62.64,284.279,0,0.8645000123955295,1,17.492056260921387
CS(=O)(=O)N1CCN(C(=O)CC(F)(F)F)CC1,-62.65,274.8936667,0,0.8254102960985946,1,8.955118079810383
CC1CC(NC(=O)C2CCC(C(F)(F)F)CC2)N(C)N1,-62.67,283.682,0,0.8617695460943564,1,16.91965867828857
CC1NCC(C(F)(F)F)CC1C(=O)O,-62.68,283.9966667,0,0.8632650187245959,1,17.195545541630345
O=S(=O)(C1CCCC(C(F)(F)F)C1)N1CCNCC1,-62.68,284.8276667,0,0.8671886565822768,1,17.950541171727316
CN1CNNC1NC(=O)C1CCC(C(F)(F)F)CC1,-62.69,284.3206667,0,0.8648124069018945,1,17.479912068888382
CC(C)(N)C(=O)N1CCN(C(=O)CC(F)(F)F)CC1.Cl,-62.7,270.045,0,0.81136100311156,1,4.499916912185213
O=C(O)C1NC(C(F)(F)F)N2C1CCCC2,-62.7,289.3283333,0,0.8889667238592371,1,22.01957079329553
CN1C(=O)C[C@H](C(=O)O)[C@H]1C1CCC(C(F)(F)F)CC1,-62.73,283.429,0,0.8607200831687448,1,16.62979839620126
CN1CCN(C(=O)CC(F)(F)F)C(CN)C1.Cl,-62.8,270.061,0,0.8113066766607432,1,4.414453530815209
CNC(=O)N1CCC(CC(F)(F)F)CC1,-62.83,275.6436667,0,0.8281284011021648,1,9.456522078092815
CC1CC2CCCCC2C1NC(=O)CC(F)(F)F,-62.86,274.781,0,0.8250944138225162,1,8.642756026672672
O=C(CC(F)(F)F)N1CCCC2(CC=CCC2)C1,-62.95,274.8163333,0,0.8252268396378305,1,8.58485769586268
O=C(C1CCCNC1O)N1CCC(CC(F)(F)F)CC1,-62.98,274.2633333,0,0.8233321173172119,1,8.052435814462449
FC1=NC2=CC=CC=C2C=C1,-63.0,259.243,0,0.8003737697326706,1,5.614117740410563
CC1=CC(F)=NC(C)=N1,-63.0,259.916,0,0.8000947347145262,1,5.0026712192851335
CCCCCCCCC1=NC2=CC=CC=C2C(C(F)(F)F)=C1,-63.0,269.217,0,0.8091184627271342,1,3.447646898081388
FC(F)(F)C1=CN=C(Br)C=C1,-63.0,269.3076667,0,0.8093203872737066,1,3.530021100602852
FC(F)(F)C1=CC=CC=C1,-63.0,269.498,0,0.8097509901157358,1,3.7029462627712064
FC(F)(F)C1=NC=CC2=CC=CC=C21,-63.0,269.9036667,0,0.8106988829858445,1,4.071510144571249
CN1C(C(F)(F)F)=NC2=C1C=CC=C2,-63.0,271.8293333,0,0.81574283750864,1,5.821052705369823
FC(F)(F)/C=C/C=C/C1=CC=CC=C1,-63.0,272.926,0,0.819000764247896,1,6.8174168042541226
[H]/C(C1=CC=CC=C1)=C(/[H])C(F)(F)F,-63.0,273.3323333,0,0.820275573044109,1,7.186586317927862
C=C(CC)CC(F)(F)F,-63.0,274.946,0,0.825681702778992,1,8.65266490629483
CN(C)C(=O)CC(F)(F)F,-63.0,275.143,0,0.8263778148143662,1,8.83164702317697
N[C@H]1CCN(S(=O)(=O)C2CCC(C(F)(F)F)CC2)C1,-63.0,285.038,0,0.8688970315712613,1,17.82163710718322
Cl.NCC1CNCC(C(F)(F)F)C1,-63.01,269.424,0,0.8095676336506741,1,3.625714401607347
O=C1CCC(C(=O)N2CCC(CC(F)(F)F)CC2)CN1,-63.01,273.413,0,0.8205290096957367,1,7.249875133805538
OCCC1CCCNC1C(F)(F)F,-63.02,279.8763333,0,0.8451741092336731,1,13.11206333760817
O=C(C1CC=CC1)N1CCC(C(F)(F)F)C2(CCC2)C1,-63.05,277.46,0,0.8351362730142209,1,10.886731108537518
O=C(O)C1NC(C(F)(F)F)N2CCCCC12,-63.13,282.824,0,0.8586284797212688,1,15.680132504253486
CC1CC(N2CCCC(CC(F)(F)F)C2)CCN1,-63.17,274.0066667,0,0.8224097985691278,1,7.629244284508346
O=C(CO)N1CCCC(CC(F)(F)F)C1,-63.2,273.487,0,0.8206685271484281,1,7.127106994969395
FC(F)(F)C1NCC[NH]1,-63.2,288.4363333,0,0.8858669270473424,1,20.709154304671628
CC(C)C1ONC(C(F)(F)F)C1C(=O)O,-63.27,276.8086667,0,0.8326326725803272,1,10.074969622091524
FC(F)(F)C1=CC=CC(C(F)(F)F)=C1,-63.3,269.461,0,0.8091568302379998,1,3.369330332189307
O=C([O-])CC1NC(C(F)(F)F)CS1.[Na+],-63.38,263.0203333,0,0.7990728940578005,1,2.562264389123392
FC(F)(F)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,-63.4,269.4548889,0,0.8089414247348395,1,3.263778161557447
CC1CNC(CN2C(C(F)(F)F)CSC2=O)CN1,-63.44,281.408,0,0.8524405735431576,1,14.083641755496274
O=C1CCN(CC2NC(C(F)(F)F)CS2)CCN1,-63.49,283.3076667,0,0.8614012728487922,1,15.759562401874923
FC(F)(F)C1=CC=C(C(F)(F)F)C=C1,-63.5,269.7158333,0,0.8093647686340054,1,3.40085623820994
FC(F)(F)C1=NC2=CC=CC=C2C2=C1C=CC=C2,-63.5,270.539,0,0.8114923833181747,1,4.14873501238722
CN1CC(NC2CC(C#N)CCC2C(F)(F)F)CCC1=O,-63.52,280.136,0,0.8467277146897444,1,12.84798057440927
CC(=O)N[C@H]1CCCC[C@H]1CC(F)(F)F,-63.56,273.718,0,0.8211211327670478,1,6.97697942644038
C[C@@H]1OCCN(C(=O)C2CCN(C)N2)[C@@H]1C(F)(F)F,-63.78,270.339,0,0.8103443407711676,1,3.687027279511909
CC1NCN(CC2CCCNC2C(F)(F)F)N1,-63.96,280.6453333,0,0.8491759204223431,1,12.870729570513769
FC(F)(F)C1CSC(CN2CCNCC2)N1,-63.96,282.5966667,0,0.8583894310263303,1,14.643591411503143
FC1=NC=NC2=CC=CC=C21,-64.0,261.827,0,0.7954979298223498,1,4.266453831661494
FC(Cl)(Cl)C(Cl)(Cl)Cl,-64.0,263.055,0,0.7963338304493881,1,3.150768351807045
[H]C([H])=C(C(=O)C1=CC=CC=C1)C(F)(F)F,-64.0,264.1183333,0,0.7974017324795115,1,2.184688935637894
FC(F)(F)C1=CC=CO1,-64.0,270.8276667,0,0.8111641140831596,1,3.9109998704552416
[H]C([H])=C(C(=O)CCCCCCC)C(F)(F)F,-64.0,272.1686667,0,0.8152603652785032,1,5.129350219384236
CP(C)C(F)(F)F,-64.0,272.39,0,0.8159754459021104,1,5.330440080148264
[H]/C(C1=CC=CS1)=C(/[H])C(F)(F)F,-64.0,272.939,0,0.8177952784973123,1,5.829227806891055
CCCCC/C=C/C=C/C(F)(F)F,-64.0,273.0946667,0,0.8183230652726997,1,5.970657022596924
[H]/C(C1=CC=C(C)C=C1)=C(/[H])C(F)(F)F,-64.0,273.1166667,0,0.8183980706396283,1,5.990644873213199
C#CCC(F)(F)F,-64.0,274.1303333,0,0.8219629582548675,1,6.911600172100378
O=C(O)CC(F)(F)F,-64.0,275.5806667,0,0.8274167940973404,1,8.229284142237105
CC(=O)NC1CC(C(F)(F)F)NO1,-64.09,281.45,0,0.8529538797579505,1,13.471800379400037
CN1C(C(F)(F)F)CCCC1=O,-64.14,282.688,0,0.8589001594397347,1,14.546571245898278
CC1CCN(C(=O)NC2NC(C(F)(F)F)CS2)C1,-64.19,282.7906667,0,0.8594124887892223,1,14.589847912392202
CC1(C)CN(C(=O)C2CC[NH]N2)CCC1C(F)(F)F,-64.21,274.2723333,0,0.8221094740286893,1,6.830612662441851
O=C(NC1NNC(C(F)(F)F)[NH]1)C1CCCO1,-64.32,286.7986667,0,0.8794388988750841,1,18.10127087921353
FC(F)(F)C1NC[NH]N1,-64.49,288.9106667,0,0.8902521453236175,1,19.85010453837687
CCOC(=O)C(F)(F)Cl,-64.5,272.202,0,0.8140758006134701,1,4.659634811245496
CC1(C)CN(C(=O)C2CCNCC2)CCC1C(F)(F)F,-64.62,275.758,0,0.8270961462830176,1,7.77039830176858
O=C(O)C1CCC(C(F)(F)F)O1,-64.65,285.2406667,0,0.8717238531921487,1,16.355767640114863
FC(F)(F)C1CSC(N2CCNCC2)N1,-64.72,282.5453333,0,0.8581560462712914,1,13.836953032829255
O=C([O-])CC1CC(C(F)(F)F)CCN1.[Na+],-64.75,278.862,0,0.8404294653544108,1,10.460502315993494
OCC1CCN(C2NC(C(F)(F)F)CS2)CC1,-64.75,285.2143333,0,0.8716042258311835,1,16.231842728050367
CC(O)CC(F)(F)F,-64.8,274.191,0,0.8204088116235568,1,6.166718214690476
N#CC1C[NH]C(C(=O)NC2CC(C(F)(F)F)CCN2)C1,-64.84,274.7036667,0,0.822309231531033,1,6.592495733578829
O=C(NC1CC(C(F)(F)F)CCN1)C1CSCN1,-64.85,284.8776667,0,0.8698864208484568,1,15.825968104946156
CNC1NC(C(F)(F)F)CO1,-64.86,283.546,0,0.8631139701774065,1,14.606097419933365
FC(F)(F)C1CC2CC[NH]C2CN1,-64.86,287.1686667,0,0.8816309675447328,1,17.89743018503289
CC1(C)C(C(F)(F)F)CCN1C(=O)C1CCC(O)NC1,-64.93,272.881,0,0.8150827896282193,1,4.846532564357148
N#CC1CCCN(CCC(F)(F)F)C1=O,-64.93,274.069,0,0.819555527842616,1,5.925876497636551
CCOC(=O)C(F)(Br)Br,-65.0,261.567,0,0.7890799931534802,1,5.5026738843994
[H]C1=C(CCC2=CC=CC=C2)OC(C(F)(F)F)=C1[H],-65.0,270.7996667,0,0.8076808317855837,1,2.8855607878526826
FC(F)(F)C1=CC(Cl)=NC=C1,-65.0,270.9833333,0,0.8082735070952646,1,3.0524289953073094
N#CCC(F)(F)F,-65.0,271.2293333,0,0.8090794918609675,1,3.275929506743921
FC(F)(F)C1=CC=NC=C1,-65.0,271.242,0,0.8091213671008488,1,3.287437693443991
FC(F)(F)C1=CC2=C(C=CC=C2)O1,-65.0,271.4353333,0,0.8097650346729591,1,3.4630884716055164
CCOC(=O)CC(F)(F)F,-65.0,271.6883333,0,0.810620076740215,1,3.692948753692775
CC(F)(F)F,-65.0,272.5196667,0,0.8135291229376946,1,4.448247290580412
FC(F)(F)CC1=CC=CC(CC(F)(F)F)=N1,-65.0,274.117,0,0.8195264799509043,1,5.89948635352664
[H]/C(CCCC)=C(/[H])C(F)(F)F,-65.0,274.23,0,0.8199700754066747,1,6.002151222601185
CCCC/C=C/C(F)(F)F,-65.0,274.23,0,0.8199700754066747,1,6.002151222601185
[H]/C(CCCCCC)=C(/[H])C(F)(F)F,-65.0,274.246,0,0.8200330842600853,1,6.016687841231203
[H]/C(C(C)=O)=C(/[H])C(F)(F)F,-65.0,274.917,0,0.8227191324403217,1,6.626317285027852
[H]C([H])=C([H])CC(F)(F)F,-65.0,275.8423333,0,0.8265577411171141,1,7.46701836551307
O=C(CCC(F)(F)F)C1=CC=CC=C1,-65.0,276.9546667,0,0.8313642577267651,1,8.477616267090525
FC(F)(F)C1CCNC(N2CCCOCC2)C1,-65.09,285.0936667,0,0.8709460939229446,1,15.782212456451504
CC1(C)C(C(F)(F)F)CCN1C(=O)NC1CCCNC1,-65.15,273.8673333,0,0.818056256278408,1,5.522654503369296
CC1NN(C)CC1-C1CSC(CC(F)(F)F)N1,-65.2,274.142,0,0.8189689326191273,1,5.7221998201360265
NC1CNCCC1C(F)(F)F,-65.2,281.8336667,0,0.8542078288877323,1,12.710376410583804
O=C1C(C(F)(F)F)CCCN1CC1CCC1,-65.24,277.1553333,0,0.8316803041483952,1,8.419929631839508
NC1NNC(CC(F)(F)F)S1,-65.27,275.9026667,0,0.8260620860079694,1,7.2518335921663635
CC1CCCNC1CN1CCCC(C(F)(F)F)C1=O,-65.28,277.09,0,0.8312818082723261,1,8.320571802718177
CC1NC(CN2CCCC(C(F)(F)F)C2=O)SC1C,-65.33,277.2026667,0,0.8316597812046203,1,8.37293385585592
N#CC1CCCCC1CN1CCCC(C(F)(F)F)C1=O,-65.36,273.072,0,0.8141965548603453,1,4.5900634492531225
N#CC1CCC(CN2CCCC(C(F)(F)F)C2=O)CC1,-65.37,273.1286667,0,0.8143733312152076,1,4.6315473371857365
CC1CC(S(N)(=O)=O)CNC1C(F)(F)F,-65.45,280.3013333,0,0.8461588145487231,1,11.068192269968208
[H]/C(=N/O)C(F)(F)F,-65.5,275.3236667,0,0.8228219850615899,1,6.495789705492314
CC1CC(CN2NC(C(F)(F)F)NC2C)NO1,-65.51,285.521,0,0.8729600846652391,1,15.750461282077126
O=S(=O)(CCC(F)(F)F)N1CCOCC2(CC2)C1,-65.55,277.0873333,0,0.8305074906454809,1,8.048149002661901
FC(F)(F)CI,-65.6,274.5886667,0,0.8193308315377063,1,5.728013787175513
CC1NC(C(F)(F)F)CCC1O,-65.61,286.2483333,0,0.8767264288094783,1,16.311271707015706
O=C(C1CCC(-C2NOC(C(F)(F)F)N2)CC1)N1CCC1,-65.67,288.911,0,0.8907112832683356,1,18.670407354313696
[H]C([H])=C(C(F)(F)F)C(F)(F)F,-65.7,271.6103333,0,0.8072092369593948,1,2.922082737871378
CC1NC(C(F)(F)F)CCC1N,-65.72,278.1313333,0,0.8349056710217925,1,8.826663368271028
CC(=O)NC1(C2NOC(C(F)(F)F)N2)CCCCCC1,-65.76,289.9333333,0,0.8960180600053761,1,19.50923668524341
CC1NC(CN2CCCC(C(F)(F)F)C2=O)NO1,-65.9,276.7973333,0,0.8280039020927275,1,7.434672789992675
CC1(C)C(C(F)(F)F)CCN1CC(N)=O,-65.93,275.4466667,0,0.8217231340383545,1,6.177539961210613
O=C1CC(C(F)(F)F)CN[NH]1,-65.95,283.1303333,0,0.8597874522525071,1,13.138448151489555
F/C(Br)=C/C1=CC=CC=C1,-66.0,250.273,0,0.7881332361548058,1,16.76370955986846
NCCC(F)(F)F,-66.0,273.9043333,0,0.814728576920903,1,4.706270433951261
[H]C(=O)/C([H])=C(/[H])C(F)(F)F,-66.0,275.091,0,0.8198480046772005,1,5.784403012629412
[H]/C(C(=O)O)=C(/[H])C(F)(F)F,-66.0,275.1873333,0,0.8202747299461774,1,5.871925540346382
[H]/C(C(=O)C1=CC=CC=C1)=C(/[H])C(F)(F)F,-66.0,275.2043333,0,0.8203502019844112,1,5.88737069764079
COCCC(F)(F)F,-66.0,276.419,0,0.825867987956284,1,6.990942358921501
O=CCCC(F)(F)F,-66.0,278.309,0,0.8348983725271395,1,8.708080434593256
FC(F)(OC1=CC=CC=C1)C1=CC=CC=C1,-66.0,284.0475,0,0.8645876587430298,1,13.921729560118251
NC(N)(C1=CC=CC=C1)C(F)(F)F,-66.0,287.9746667,0,0.8856304968590258,1,17.489712348520356
O=C(O)C1CC2CCC(C(F)(F)F)NC2[NH]1,-66.1,285.18,0,0.8705202060673207,1,14.850649597524722
CN1NC(C(F)(F)F)NC1N,-66.13,285.985,0,0.8748245531425611,1,15.552023222347827
O=C(CCC(F)(F)F)N1CCC[C@H]2CCCC[C@H]21,-66.25,277.5826667,0,0.8304465878062344,1,7.798178548319015
CNC(=O)NC1CCC(C(F)(F)F)NC1,-66.35,286.295,0,0.8762092324195103,1,15.613670208304567
[H]/C(=C(/[H])C(F)(F)F)C(F)(F)F,-66.4,275.0756667,0,0.8179167797807012,1,5.370472116726916
O=C(CCC(F)(F)F)N1CC2CCC1C2,-66.4,278.2553333,0,0.8332044752414405,1,8.259322162653746
[H]C1=C(Br)N=C(C(F)(F)F)S1,-66.5,266.342,0,0.7853427377497936,1,2.664401762001262
CCC1CN(C(=O)[C@@H]2C[C@H]2C(F)(F)F)C1,-66.52,276.4213333,0,0.8236512597556684,1,6.47306225218712
CCC(=O)NC1CCC(C(F)(F)F)NN1,-66.65,287.3246667,0,0.881405721155214,1,16.249162216675614
O=C1CC(C(F)(F)F)C2C([NH]1)CCC2,-66.75,272.1586667,0,0.803197758307666,1,2.3702648327404745
NC(=O)NC[C@H]1CCCC[C@H]1C(F)(F)F,-66.84,279.0403333,0,0.8354666889854776,1,8.532525014189332
CC1NC(C(F)(F)F)OC1C(=O)O,-66.89,290.1236667,0,0.8963493679527182,1,18.55216193826565
O=C(O)CN1CCCC(C(F)(F)F)C1=O,-66.97,272.875,0,0.8047652122603102,1,2.801081332370927
FC1=NC=CC=C1,-67.0,264.903,0,0.7771844570524057,1,4.471788900039115
FC(F)(F)C1=NC2=CC=CC=C2O1,-67.0,272.938,0,0.8048379446855224,1,2.828319268226636
FC(F)(F)C1=NC2=CC=CC=C2N=C1,-67.0,273.158,0,0.805807088421657,1,3.028197774389497
FC(F)(F)C1=NC=CN=C1,-67.0,274.3186667,0,0.8110754677229368,1,4.082708347793869
CCCCCCC(=O)CCC(F)(F)F,-67.0,278.322,0,0.8309712944763723,1,7.719891437230132
CCC(F)(F)F,-67.0,279.8523333,0,0.8391302639881735,1,9.110258409663118
CCS(=O)(=O)NC1CCC2OC(C(F)(F)F)NC2C1,-67.04,288.893,0,0.8894508551452764,1,17.284053658354892
COC1CCCC(C(=O)N2CC3CC2(C(F)(F)F)C3)C1,-67.15,276.7923333,0,0.822278480395393,1,6.180130096670808
N#CC1CCC(CN2NC(C(F)(F)F)CCC2=O)CC1,-67.18,284.7796667,0,0.8660309466642089,1,13.406931315837198
O=C1CCC(C(F)(F)F)NN1CC1NCCS1,-67.24,284.9133333,0,0.8666239128319688,1,13.468372590072946
NC1NC(C(F)(F)F)NS1,-67.28,288.78,0,0.8884270628643132,1,16.941388789280353
CC1CC(CN2NC(C(F)(F)F)CCC2=O)NO1,-67.29,286.1683333,0,0.8736536407977168,1,14.558588613865552
OCCCC(F)(F)F,-67.4,278.307,0,0.8288793047279149,1,7.306263357264498
[H]/C(CCC)=C(/[H])CC(F)(F)F,-67.55,275.6776667,0,0.8141647561947924,1,4.767412392681607
CNC1CC(C(F)(F)F)NC2CCCCC12,-67.59,287.339,0,0.8796047837824191,1,15.322184573913688
CC1NC(C(F)(F)F)CCC1C(=O)N1CCNCC1,-67.74,279.7043333,0,0.8348014463545901,1,8.235794687335371
OC1CCN(C2CC(C(F)(F)F)NC3CCCCC23)CC1,-67.75,287.804,0,0.8818770466843593,1,15.584655052848802
NCC1CCCC(C(F)(F)F)N1,-67.76,279.913,0,0.8358809042831612,1,8.405376452253265
O[C@H]1CCN(C2CCCC(C(F)(F)F)N2)C1,-67.84,286.4323333,0,0.8736474209038573,1,14.248442821260966
CC(=O)NC1CCCN(CC(F)(F)F)C1,-67.86,282.6596667,0,0.851333688519099,1,10.800829347358857
CC1(C)CN(C2CCNC(C(F)(F)F)C2)CCO1,-67.93,279.2306667,0,0.8310538476132042,1,7.615450267211571
N#CC1CCC(C(=O)N2CCN(CC(F)(F)F)CC2)CC1,-67.97,283.4963333,0,0.8558106064338814,1,11.450973302651365
F/C(Br)=C/C1=CC=CC=C1,-68.0,256.359,0,0.7537287361657155,1,13.234343248472612
C=C(F)Cl,-68.0,259.194,0,0.7553094633216378,1,10.658636134965008
FC(F)(F)C1=CNC2=CC=CC=C21,-68.0,266.078,0,0.7697067770773086,1,4.404255969396701
FC(F)Br,-68.0,266.548,0,0.771204194484212,1,3.977242797139666
FC(F)(F)C1=NC2=CC=CC=C2C=C1,-68.0,273.3133333,0,0.7989940640926245,1,2.1693240833047014
FC(F)(F)C1=NC=CC=C1,-68.0,274.392,0,0.8043561278836716,1,3.149334486230174
[H]/C(CCC)=C(/[H])CC(F)(F)F,-68.0,275.4286667,0,0.8097038609575112,1,4.091186265251878
[H]C(=O)C(C)C(F)(F)F,-68.0,277.1183333,0,0.8187806579897079,1,5.626313701257573
O=C(O)CCC(F)(F)F,-68.0,277.3943333,0,0.8203011413489131,1,5.877070372625525
CCCC(F)(F)F,-68.0,278.7166667,0,0.8277127956587812,1,7.078461393722051
CCCCCCC(F)(F)F,-68.0,278.7546667,0,0.8279286349365208,1,7.112985862968316
CCCCCC(F)(F)F,-68.0,278.7643333,0,0.827983564529192,1,7.121768342821383
CC1=CC=CC(F)=C1,-68.0,307.626,0,0.9693821019448324,0,33.343708458121284
CCCN1C(=O)C2CCC(C(F)(F)F)NC2N(C)C1=O,-68.02,284.95,0,0.8642680348254617,1,12.72168570471807
OC[C@H]1CCCN1C1CCCC(C(F)(F)F)N1,-68.2,286.5923333,0,0.8734253381041029,1,14.03380900756126
CC1CN(C2CCCC(C(F)(F)F)N2)CCCO1,-68.22,287.8196667,0,0.8806525011353461,1,15.128888855542044
CC1CN(C(N)=O)CCN1CC(F)(F)F,-68.55,279.1636667,0,0.8267593805673167,1,6.934578176698395
O=C1CC(C(F)(F)F)C(C(=O)O)CN1,-68.64,276.4506667,0,0.8102724609897103,1,4.379712780244731
O=C(O)C1CCCN1CC(F)(F)F,-68.77,279.985,0,0.8302196906815541,1,7.460791236088383
[H]/C(F)=P/C1=C(C)C=C(C)C=C1C,-69.0,223.737,0,0.8690568657715838,0,43.87269155776528
N#CC(Br)C(F)(F)F,-69.0,274.3006667,0,0.7949847462175741,1,2.0663546518350984
FC(F)(F)C1=CC=CC(Cl)=N1,-69.0,274.438,0,0.7957431636326875,1,2.191127264791504
[N-]=[N+]=NC(F)(F)C1=CC=CC=C1,-69.0,274.8145,0,0.797839088882019,1,2.5331920719293066
FC(F)(F)CSC1=CC=CC=C1,-69.0,274.858,0,0.7980827973459087,1,2.572713503829675
CCCCSCC(F)(F)F,-69.0,275.8306667,0,0.803611986157966,1,3.45641880833125
O=C1C2CCCN2C(=O)N1C1CCN(CC(F)(F)F)C1,-69.15,280.145,0,0.8285232151685834,1,7.22615742238861
NC(=O)CN1CC=C(C(F)(F)F)CC1,-69.18,278.9076667,0,0.8205458865440795,1,6.071992278617955
CNC(=O)CN1CC=C(C(F)(F)F)CC1,-69.2,279.672,0,0.8251701357429094,1,6.7464186341385215
FC(F)(F)C1=CCN(C2NCCCN2)CC1,-69.21,278.9423333,0,0.8205216167879177,1,6.073488225080425
CS(=O)(=O)NC1CCN(CC(F)(F)F)C1,-69.22,279.0726667,0,0.8212552827290616,1,6.181901158240123
N#CCCN1CC=C(C(F)(F)F)CC1,-69.23,279.7553333,0,0.8254652210796852,1,6.792130159218615
FC(F)(F)C1=CCN(C2CNCCN2)CC1,-69.28,279.6666667,0,0.8245182428873165,1,6.661573124879794
FC(F)(F)CBr,-69.3,277.0936667,0,0.8083599739195703,1,4.30390314143888
O=C1CCN(C2CCCN(CC(F)(F)F)C2=O)CCN1,-69.35,277.7736667,0,0.8120824749626443,1,4.871709433214903
CCC1CCN(C(=O)C(C)C(F)(F)F)C1,-69.36,276.8893333,0,0.8065662117389563,1,4.058258347115313
N#CCC(=O)N1CC=C(C(F)(F)F)CC1,-69.38,278.921,0,0.8189979792727261,1,5.8841060971917045
O=C([O-])C1CCCN(CC(F)(F)F)C1=O.[K+],-69.42,260.4493333,0,0.7347862589764325,1,10.938117295235584
CC(C)N1C(=O)NC2(CCN(CC(F)(F)F)C2)C1=O,-69.45,280.6543333,0,0.8295306163081528,1,7.388906418493164
CS(=O)(=O)[C@@H]1CNC[C@H]1C(F)(F)F,-69.52,279.331,0,0.8204387304031613,1,6.116606949586114
CCC(=O)N[C@@H]1CCCC[C@@H]1C(F)(F)F,-69.53,269.2803333,0,0.7630567840859133,1,3.024812350126041
CNC(=O)N[C@@H]1CCCC[C@@H]1C(F)(F)F,-69.54,278.2656667,0,0.8134725689404949,1,5.1287104560882
CNC(=O)N1CCCC(C(F)(F)F)C1C,-69.56,279.6466667,0,0.8221382045363604,1,6.363402351592271
CC(=O)N1CCN(CC(F)(F)F)C2CCCCC21,-69.72,280.816,0,0.8284815056117795,1,7.2657868661852945
O=C(NC1CCCCC1C(F)(F)F)C1CCCCN1,-69.73,279.4033333,0,0.8191124436382952,1,5.972324549358021
CC1CNCCN(CC(F)(F)F)C1,-69.75,281.2813333,0,0.8313290740460642,1,7.658560161057238
Cl.FC(F)(F)C1CCNC(C2CNC2)N1,-69.84,274.9876667,0,0.790103436449419,1,1.850520714261762
CC1CC(C(F)(F)F)NC(-N2CCNC2)N1,-69.85,287.2433333,0,0.8703785484390723,1,12.975267678070423
CC1CN(C2CCN(CC(F)(F)F)C2=O)CCS1,-69.87,278.4836667,0,0.8118402168134666,1,4.99677188492231
CN(CC(F)(F)F)[C@H]1CC[C@H](O)CC1,-69.88,283.242,0,0.843499583737649,1,9.309901665962911
F/C(Cl)=C/C1=CC=C(I)C=C1,-70.0,258.028,0,0.719855982242664,1,13.71799221762808
CC(C)C(=O)CC(F)(F)N=[N+]=[N-],-70.0,274.8665,0,0.7875390598942583,1,1.5804360824768366
FC(F)(F)/C(=N/C1=CC=CC=C1)C1=CC=CC=C1,-70.0,274.9413333,0,0.7879972791453828,1,1.6484250289097702
COB(OC)C(F)(F)F,-70.0,275.696,0,0.7926682864628593,1,2.334068904577265
[H]C1=NC([H])=C([H])C(C(F)(F)F)=N1,-70.0,275.824,0,0.7934692310847232,1,2.4503618536174656
[H]C([H])=C(CCCCCCC)C(F)(F)F,-70.0,276.9123333,0,0.8003727816104628,1,3.4391547363960058
FC(F)(F)C1=NCCO1,-70.0,277.3976667,0,0.8035010193176937,1,3.8800988954093327
CNC(=O)N1CC(=O)N(CC(F)(F)F)C1,-70.08,278.564,0,0.8103485014249691,1,4.8597577940092975
CC1CC(C(=O)O)C(C)N1CC(F)(F)F,-70.11,282.3146667,0,0.8354754120133722,1,8.237383508148937
O=C1NC(-C2CCCCC2)CC(C(F)(F)F)[NH]1,-70.31,288.5133333,0,0.8763328328703918,1,13.669111781828631
O=C(O)[C@@H]1CCCN[C@@H]1C(F)(F)F,-70.34,281.857,0,0.8304256694271436,1,7.591575615801361
CC1CC2N(N1)CC(C(F)(F)F)CN2,-70.4,279.3726667,0,0.8126507904844374,1,5.274462757553096
FC(F)(F)C1CCNC(N2CCCC2)N1,-70.4,287.0913333,0,0.8662756927834613,1,12.287169801085128
CC(C)(N)C1NC(C(F)(F)F)CC(=O)[NH]1.Cl,-70.47,273.0746667,0,0.770697458857397,1,0.5175137506905685
O=C1CSC(C(F)(F)F)CN1,-70.48,280.2353333,0,0.8178436105359635,1,5.978228718119325
CC(=O)NC1CCCN(CC(F)(F)F)C1=O,-70.56,276.743,0,0.7930233417786924,1,2.725308886179505
O=C(O)C1CCCN(CC(F)(F)F)C1=O,-70.6,279.994,0,0.8149734048535462,1,5.638968084067784
